FUND ID,NAME,VINTAGE / INCEPTION YEAR,DATE REPORTED,CALLED (%),DPI (%),RVPI (%),NET IRR (%),NET MULTIPLE (X),MEDIAN BENCHMARK NET IRR (%),PREQIN QUARTILE RANK,SOURCE,PE: PRIMARY STRATEGY,PRIMARY REGION FOCUS,LP
109711,Align Capital Partners Fund II,2020,2023-12-31,93.4960296,24.9059783,89.339777,11.59,1.1424576,13.1,3.0,State of Wisconsin Investment Board,Buyout,North America,State of Wisconsin Investment Board
110120,Sterling Group Partners V,2020,2024-09-30,94.6666667,4.2253521,128.1690141,20.5,1.3239437,17.46,2.0,Fairfax Educational Employees' Retirement System,Buyout,North America,State of Wisconsin Investment Board
110661,Blackstone Core Equity Partners II,2020,2024-12-31,,,,14,,11.8,2.0,Public Filings - US,Buyout,North America,State of Wisconsin Investment Board
111693,Gemspring Capital Fund II,2020,2024-09-30,,,,8.6,,14.3,3.0,Gemspring Capital,Buyout,North America,State of Wisconsin Investment Board
112422,Francisco Partners Agility II,2020,2024-09-30,80.3,12.555808,163.3866193,26.4,1.7594243,14.3,1.0,Francisco Partners,Buyout,North America,State of Wisconsin Investment Board
113916,Meritech Capital Partners VII,2020,2023-12-31,45.0318187,0.0,105.6540791,9.55,1.0565408,6.8,2.0,State of Wisconsin Investment Board,,North America,State of Wisconsin Investment Board
115069,Yellow Wood Partners Fund III,2020,2023-12-31,44.54384,0.0004984,147.1421817,39.12,1.4714268,14.3,1.0,State of Wisconsin Investment Board,Buyout,North America,State of Wisconsin Investment Board
115965,Clearlake Flagship Plus Partners,2020,2024-09-30,113.3168452,44.0,80.0,10,1.24,11.65,3.0,Clearlake Capital Group,,North America,State of Wisconsin Investment Board
116120,Golder Thoma Cressey Rauner XIII,2020,2024-09-30,73.426,15.1336039,117.1083812,19.2,1.3224199,11.8,1.0,Maine Public Employees' Retirement System,Buyout,North America,State of Wisconsin Investment Board
117516,GHK Fund I,2020,2024-09-30,84.0,44.0,105.0,34,1.49,13.1,1.0,GHK Capital Partners,Buyout,North America,State of Wisconsin Investment Board
117682,SkyKnight Capital Fund III,2020,2024-09-30,,,,31.1,,14.3,1.0,SkyKnight Capital,Buyout,North America,State of Wisconsin Investment Board
118561,Staple Street Capital III,2020,2023-12-31,15.149985,37.4109776,39.3622667,-65.79,0.7677324,14.3,4.0,State of Wisconsin Investment Board,Buyout,North America,State of Wisconsin Investment Board
118854,Arbor Investments V,2020,2024-06-30,80.260684,0.7312023,95.6975713,-1.6,0.9642877,14.3,4.0,Florida State Board of Administration,Buyout,North America,State of Wisconsin Investment Board
119445,GSO COF IV Co-Investment Fund,2020,2024-06-30,85.62364,28.9424509,92.0575517,16.3,1.21,17.2,3.0,Indiana Public Retirement System,Co-Investment,North America,State of Wisconsin Investment Board
119695,Hughes Growth Equity Fund I,2020,2023-12-31,86.018096,15.1081372,103.1117104,12.01,1.1821985,11.755,3.0,State of Wisconsin Investment Board,Growth,North America,State of Wisconsin Investment Board
120360,Avenir Growth Partners III,2020,2023-12-31,99.512584,2.3609657,81.6729289,-8.18,0.8403389,11.755,4.0,State of Wisconsin Investment Board,Growth,North America,State of Wisconsin Investment Board
125222,Hedosophia Partners IV,2020,2023-12-31,120.823612,20.7849572,68.0393448,-5.47,0.888243,6.145,3.0,State of Wisconsin Investment Board,,Europe,State of Wisconsin Investment Board
128037,Silverstone III,2020,2024-06-30,102.0204828,247.3471183,0.0,18.8,2.4734712,18.0,1.0,San Diego City Employees' Retirement System,Secondaries,North America,State of Wisconsin Investment Board
74630,CVC Capital Partners Fund VIII,2020,2024-09-30,82.37,1.69,113.53,,1.1522,12.0,4.0,NJ Division of Investment,Buyout,Europe,State of Wisconsin Investment Board
82971,TPG Partners VIII,2020,2024-12-31,,,,19,,11.8,1.0,Public Filings - US,Buyout,North America,State of Wisconsin Investment Board
90135,Blackstone Capital Partners VIII,2020,2024-12-31,,,,11,,11.8,3.0,Public Filings - US,Buyout,North America,State of Wisconsin Investment Board
94026,Lindsay Goldberg - Fund V,2020,2024-09-30,81.92,16.73,126.13,30.15,1.4286,17.46,1.0,Lindsay Goldberg,Buyout,North America,State of Wisconsin Investment Board
95481,Green Equity Investors VIII,2020,2024-09-30,88.6925,9.6381693,147.8056205,11.7,1.5744379,11.8,2.0,Leonard Green & Partners,Buyout,North America,State of Wisconsin Investment Board
97725,Clairvest Equity Partners VI,2020,2024-09-30,80.6,13.0,106.0,9.1,1.19,11.755,3.0,Clairvest Group,Growth,North America,State of Wisconsin Investment Board
98922,Trident VIII,2020,2024-09-30,97.2003765,18.3757486,134.0662557,13.9,1.52442,11.8,2.0,Stone Point Capital,Buyout,North America,State of Wisconsin Investment Board
100038,Inflexion Enterprise Fund V,2019,2024-09-30,92.4616939,18.8501445,137.4634202,24.1,1.5631356,20.0,2.0,Inflexion Private Equity Partners,Buyout,Europe,State of Wisconsin Investment Board
100441,Varsity Healthcare Partners III,2019,2024-06-30,90.78777,0.0009473,127.7648851,8,1.2776583,28.475,4.0,San Diego City Employees' Retirement System,Buyout,North America,State of Wisconsin Investment Board
100960,Gilde Buyout Fund VI,2019,2023-12-31,82.0018328,5.1772057,123.3887406,16.1,1.2856595,20.0,3.0,Rivean Capital,Buyout,Europe,State of Wisconsin Investment Board
102733,Bookend Capital Partners I,2019,2023-12-31,100.285078,9.3916465,89.6989819,-0.3,0.9909063,28.475,4.0,State of Wisconsin Investment Board,Buyout,North America,State of Wisconsin Investment Board
102775,Flexpoint Overage Fund IV,2019,2024-06-30,76.2073521,,110.5231797,4.17,,14.1,4.0,Ventura County Employees' Retirement Association,Co-Investment,North America,State of Wisconsin Investment Board
102849,KLH Capital Fund IV,2019,2023-12-31,72.7558473,62.5305118,109.1603059,29.15,1.7169082,28.475,2.0,State of Wisconsin Investment Board,Buyout,North America,State of Wisconsin Investment Board
105490,Cortec Group Fund VII,2019,2024-06-30,88.231015,60.4458421,102.8587623,21.6755129,1.633046,15.5,1.0,Ohio Police & Fire Pension Fund,Buyout,North America,State of Wisconsin Investment Board
107604,Volition Capital Fund IV,2019,2023-12-31,85.2,7.9536796,147.2536444,24.49,1.5520732,13.2946113,1.0,State of Wisconsin Investment Board,Growth,North America,State of Wisconsin Investment Board
120162,BE-VA Beteiligungs,2019,2023-12-31,49.6222674,0.001396,116.7585124,8.89,1.1675991,13.1,3.0,State of Wisconsin Investment Board,Growth,Europe,State of Wisconsin Investment Board
74738,TowerBrook Investors V,2019,2024-09-30,109.4825193,19.2792979,120.2353903,15.6,1.3951469,15.5,3.0,TowerBrook,Buyout,North America,State of Wisconsin Investment Board
75456,Bridgepoint Europe VI,2019,2024-09-30,96.3543308,29.0083458,140.2814276,,1.6928977,12.01,2.0,West Yorkshire Pension Fund,Buyout,Europe,State of Wisconsin Investment Board
78359,Pátria Brazilian Private Equity Fund VI,2019,2024-12-31,,,,12,,16.45,3.0,Patria Investments,Buyout,Americas,State of Wisconsin Investment Board
79300,Vista Equity Partners Fund VII,2019,2024-09-30,96.34,10.2553457,110.1723064,5.5,1.2042765,17.6,4.0,Oregon State Treasury,Buyout,North America,State of Wisconsin Investment Board
79369,Thoma Bravo Fund XIII,2019,2024-09-30,120.831452,72.6117905,122.5156196,24.9,1.9512741,17.6,1.0,Thoma Bravo,Buyout,North America,State of Wisconsin Investment Board
79496,Sentinel Capital Partners VI,2019,2024-06-30,90.4670581,54.9921504,81.7747526,,1.367669,15.5,3.0,Employees' Retirement System of the State of Hawaii,Buyout,North America,State of Wisconsin Investment Board
82059,Hellman & Friedman Capital Partners IX,2019,2024-09-30,100.6292949,14.7735063,139.4558188,13.7,1.5422933,17.6,2.0,Hellman & Friedman,Buyout,North America,State of Wisconsin Investment Board
87863,Lake Pacific Fund II,2019,2023-12-31,78.462614,31.9180661,88.1236508,9.11,1.2004172,28.475,4.0,State of Wisconsin Investment Board,Buyout,North America,State of Wisconsin Investment Board
88620,Triton Fund V,2019,2024-12-31,70.0,40.0,144.0,18.6,1.84,12.01,1.0,,Buyout,Europe,State of Wisconsin Investment Board
89196,CapVest Fund IV,2019,2024-09-30,92.0,87.0,80.0,20,1.67,20.0,2.0,CapVest,Buyout,Europe,State of Wisconsin Investment Board
89434,Clearview Capital Fund IV,2019,2023-12-31,96.2249055,5.2014241,108.0974085,6.1,1.1329883,16.79,4.0,State of Wisconsin Investment Board,Buyout,North America,State of Wisconsin Investment Board
91331,Ridgemont Equity Partners III,2019,2024-06-30,107.6808525,53.6033378,123.1332358,25.77,1.7673657,15.5,1.0,Teachers' Retirement System of the State of Illinois,Buyout,North America,State of Wisconsin Investment Board
94749,Advent Global Private Equity IX,2019,2024-09-30,93.5063896,19.7791729,128.1216923,13.5,1.4790087,17.6,3.0,Minnesota State Board of Investment,Buyout,North America,State of Wisconsin Investment Board
95457,Updata Partners VI,2019,2024-06-30,96.49976,0.0,176.7224913,21.27,1.7672249,10.7,1.0,Oregon Growth Board,,North America,State of Wisconsin Investment Board
95891,TSG 8,2019,2024-09-30,95.677194,3.4657089,83.6313991,-4.9647316,0.8709711,15.5,4.0,NJ Division of Investment,Buyout,North America,State of Wisconsin Investment Board
97109,Harvest Partners VIII,2019,2024-06-30,92.7058824,28.0456853,123.7309645,14.1,1.5177665,15.5,2.0,Los Angeles Water & Power Employees' Retirement Plan,Buyout,North America,State of Wisconsin Investment Board
99159,Providence Strategic Growth IV,2019,2024-06-30,93.0,47.0,142.0,36,1.89,13.2946113,1.0,Providence Equity Partners,Growth,North America,State of Wisconsin Investment Board
99769,Tower Arch Partners II,2019,2023-12-31,62.49866,39.2051446,198.1538538,58.22,2.37359,28.475,1.0,State of Wisconsin Investment Board,Buyout,North America,State of Wisconsin Investment Board
146198,Brandon Lane Partners Fund,2018,2023-12-31,40.79,39.7010229,93.62,17.25,1.3332102,17.0,3.0,State of Wisconsin Investment Board,Fund of Funds,North America,State of Wisconsin Investment Board
48166,Vinci Capital Partners III,2018,2024-09-30,92.144792,2.5457919,165.2628051,18.15,1.678086,14.6,2.0,Los Angeles County Employees' Retirement Association,Growth,Americas,State of Wisconsin Investment Board
56906,Nordic Capital Fund IX,2018,2024-09-30,111.245945,48.7630972,126.6094134,17.8,1.7537251,16.7420739,1.0,Nordic Capital,Buyout,Europe,State of Wisconsin Investment Board
62792,CVC Capital Partners Fund VII,2018,2024-09-30,168.625,87.8972078,70.1494935,20.7,1.580467,16.7420739,2.0,Maine Public Employees' Retirement System,Buyout,Europe,State of Wisconsin Investment Board
68447,LightBay Investment Partners,2018,2024-06-30,112.762606,35.7987452,112.3044141,15.1,1.4810316,17.45,3.0,Florida State Board of Administration,Buyout,North America,State of Wisconsin Investment Board
68763,Waterland Private Equity Fund VII,2018,2024-03-31,97.5100927,44.4643201,101.8627426,16.2,1.4632706,15.95,2.0,Florida State Board of Administration,Buyout,Europe,State of Wisconsin Investment Board
70774,Providence Equity Partners VIII,2018,2024-03-31,125.9788268,36.6998731,100.3363095,,1.3703618,13.3,4.0,New York State Common Retirement Fund,Buyout,North America,State of Wisconsin Investment Board
71459,The Resolute Fund IV,2018,2024-09-30,89.4,74.8,220.86,36.2,2.9566,15.6,1.0,TJC,Buyout,North America,State of Wisconsin Investment Board
72188,Altaris Health Partners IV,2018,2024-09-30,99.227525,102.5973892,96.2463036,,1.9884369,17.45,1.0,St. Paul Teachers' Retirement Fund Association,Buyout,North America,State of Wisconsin Investment Board
73279,EQT VIII,2018,2024-06-30,114.2,76.000449,85.8384148,19.41,1.6183886,16.7420739,2.0,Teachers' Retirement System of the State of Illinois,Buyout,Europe,State of Wisconsin Investment Board
73492,TPG Growth IV,2018,2024-12-31,,,,15,,20.6,4.0,Public Filings - US,Growth,North America,State of Wisconsin Investment Board
74453,Charlesbank Equity Fund IX,2018,2024-06-30,105.1103143,43.6637997,112.6948576,15.3,1.5635866,15.6,3.0,Florida State Board of Administration,Buyout,North America,State of Wisconsin Investment Board
76240,American Securities Partners VIII,2018,2024-06-30,101.9615645,25.4873566,127.8969513,17.6,1.5338431,13.3,2.0,Teacher Retirement System of Texas,Buyout,North America,State of Wisconsin Investment Board
76959,Providence Strategic Growth III,2018,2024-03-31,119.938648,81.8801948,86.8498067,23.4,1.6873,20.6,2.0,Pennsylvania State Employees' Retirement System,Growth,North America,State of Wisconsin Investment Board
79505,Inflexion Buyout Fund V,2018,2024-09-30,100.1091593,28.9131176,158.8389699,19.4,1.8775209,15.95,1.0,Inflexion Private Equity Partners,Buyout,Europe,State of Wisconsin Investment Board
79506,Inflexion Partnership Capital II,2018,2024-09-30,94.002717,31.0412234,108.5734133,15.1,1.3961464,17.55,2.0,Inflexion Private Equity Partners,Growth,Europe,State of Wisconsin Investment Board
84133,Atlas Capital Resources III,2018,2024-06-30,139.6037575,101.229512,73.9773946,34,1.7520691,17.275,2.0,Florida State Board of Administration,Turnaround,North America,State of Wisconsin Investment Board
85862,German Equity Partners V,2018,2024-03-31,82.58,67.76,94.24,23.6,1.62,19.0,2.0,Employees' Retirement System of Rhode Island,Buyout,Europe,State of Wisconsin Investment Board
87056,Cressey & Co. Fund VI,2018,2024-06-30,89.5,36.5094827,114.5152492,16,1.5102473,17.45,3.0,Florida State Board of Administration,Buyout,North America,State of Wisconsin Investment Board
88497,JMI Equity Fund IX,2018,2024-06-30,96.8,82.2563361,125.1457645,23.04,2.074021,20.6,2.0,Allegheny County Retirement Board,Growth,North America,State of Wisconsin Investment Board
88742,Warburg Pincus Global Growth,2018,2024-09-30,94.5250133,24.0042283,135.1777364,14.04,1.5918196,17.275,3.0,Arapahoe County Pension Plan,Balanced,North America,State of Wisconsin Investment Board
96260,ParkerGale Capital II,2018,2023-12-31,88.4095619,54.3818359,94.9628051,17.56,1.4934464,25.235,3.0,State of Wisconsin Investment Board,Buyout,North America,State of Wisconsin Investment Board
97543,Investindustrial Fund VII,2018,2024-06-30,80.025199,17.5639784,133.7140299,20.2,1.5127801,15.95,2.0,Florida State Board of Administration,Buyout,Europe,State of Wisconsin Investment Board
53803,Ares Corporate Opportunities Fund V,2017,2024-12-31,,,,61,,19.5,1.0,Public Filings - US,Buyout,North America,State of Wisconsin Investment Board
56088,Green Equity Investors VII,2017,2024-09-30,92.8947917,180.9607643,80.6815506,19.5,2.6164231,19.5,2.0,Leonard Green & Partners,Buyout,North America,State of Wisconsin Investment Board
57635,Berkshire Fund IX,2017,2024-09-30,117.616,67.0384982,98.2332336,14.4,1.6527173,19.5,4.0,Maine Public Employees' Retirement System,Buyout,North America,State of Wisconsin Investment Board
57998,Hg Genesis 8,2017,2024-09-30,88.9,156.4328706,127.6598677,39.9370805,2.8409274,21.51,1.0,Hg,Buyout,Europe,State of Wisconsin Investment Board
60583,Montefiore Investment IV,2017,2023-12-31,63.25,43.6,165.3,18,2.089,23.075,3.0,Montefiore Investment,Buyout,Europe,State of Wisconsin Investment Board
62383,FountainVest China Growth Partners III,2017,2024-06-30,102.698301,31.9935546,91.0303721,5.58,1.2302393,12.0,3.0,Washington State Investment Board,Growth,Asia,State of Wisconsin Investment Board
65001,Kohlberg Investors VIII,2017,2024-09-30,112.072978,81.2022627,107.3775554,18.71,1.8857982,21.51,2.0,Public Employee Retirement System of Idaho,Buyout,North America,State of Wisconsin Investment Board
65034,Trident VII,2017,2024-09-30,119.7701884,82.967259,129.5517901,19,2.1251905,19.5,2.0,Stone Point Capital,Buyout,North America,State of Wisconsin Investment Board
66705,Chequers Capital XVII,2017,2024-06-30,93.93,70.47,101.4138951,19.1,1.718839,18.79,3.0,Chequers Capital,Buyout,Europe,State of Wisconsin Investment Board
73713,Golder Thoma Cressey Rauner XII,2017,2024-09-30,105.92,62.673716,118.923716,21.6,1.8159743,19.5,2.0,Maine Public Employees' Retirement System,Buyout,North America,State of Wisconsin Investment Board
73743,Platte River Equity IV,2017,2023-12-31,94.3157096,66.5963345,83.4336464,18.79,1.5002998,17.7,3.0,State of Wisconsin Investment Board,Buyout,North America,State of Wisconsin Investment Board
74595,Ridgemont Equity Partners Energy Opportunity Fund,2017,2024-06-30,91.78,89.191545,130.2026585,25.5,2.193942,17.45,1.0,San Francisco Employees' Retirement System,Growth,North America,State of Wisconsin Investment Board
75802,Clearlake Capital Partners V,2017,2024-09-30,154.74,233.0,50.0,33.99,2.83,13.3316308,1.0,Clearlake Capital Group,,North America,State of Wisconsin Investment Board
91008,RCP Small & Emerging Fund,2017,2024-06-30,104.0,,,22.9,,17.65,1.0,RCP Advisors,Fund of Funds,North America,State of Wisconsin Investment Board
46052,American Securities Partners VII,2016,2024-06-30,99.0037153,101.2853362,80.7108704,12.85,1.8199621,16.65,4.0,Teachers' Retirement System of the City of New York,Buyout,North America,State of Wisconsin Investment Board
47261,Hellman & Friedman Capital Partners VIII,2016,2024-09-30,102.841901,64.6176025,110.6391182,11.9,1.7525672,16.65,4.0,Hellman & Friedman,Buyout,North America,State of Wisconsin Investment Board
47651,Blackstone Capital Partners VII,2016,2024-12-31,,,,13,,16.65,3.0,Public Filings - US,Buyout,North America,State of Wisconsin Investment Board
51745,TPG Growth III,2016,2024-12-31,,,,16,,18.71,3.0,Public Filings - US,Growth,North America,State of Wisconsin Investment Board
52019,Gilde Buyout Fund V,2016,2023-12-31,97.937315,263.5348247,3.1463431,29,2.6668117,18.55,1.0,Rivean Capital,Buyout,Europe,State of Wisconsin Investment Board
52342,Vista Equity Partners Fund VI,2016,2024-09-30,126.12,116.0164922,85.6961624,16.7,2.0171265,16.65,2.0,Oregon State Treasury,Buyout,North America,State of Wisconsin Investment Board
53866,Advent Global Private Equity VIII,2016,2024-09-30,100.0,120.352104,86.649049,16.4,2.0700115,16.7,3.0,Minnesota State Board of Investment,Buyout,Europe,State of Wisconsin Investment Board
53995,Procuritas Capital Investors VI,2016,2023-12-31,103.22,48.28,61.65,4.52,1.0993,20.1,4.0,State of Wisconsin Investment Board,Buyout,Europe,State of Wisconsin Investment Board
